p_c,nu,loss,delta_loss,log10_one_plus_delta_loss
0.10466666666666667,0.4895833333333333,5651.3711182231245,5624.813656290699,3.7501853429402803
0.10466666666666667,0.5375,4247.942019821549,4221.384557889124,3.625557784576475
0.10466666666666667,0.5854166666666667,3180.0194314408045,3153.4619695083793,3.498925295878247
0.10466666666666667,0.6333333333333333,2367.7828336335883,2341.225371701163,3.3696286810766893
0.10466666666666667,0.68125,1751.8473172023778,1725.2898552699523,3.2371137183638092
0.10466666666666667,0.7291666666666666,1287.467503477585,1260.9100415451596,3.1010283962289935
0.10466666666666667,0.7770833333333333,940.5986461078388,914.0411841754134,2.961440641233235
0.10466666666666667,0.825,685.1553598491703,658.5978979167448,2.819279262914548
0.10466666666666667,0.8729166666666667,501.05023387426746,474.492771941842,2.677143919528676
0.10466666666666667,0.9208333333333333,372.7556483154935,346.19818638306805,2.540577447939123
0.10466666666666667,0.96875,288.2298900192011,261.67242808677565,2.419414488628472
0.10466666666666667,1.0166666666666666,238.10577636752444,211.54831443509903,2.3274576652455647
0.10466666666666667,1.0645833333333334,215.07339543769058,188.51593350526514,2.277645729040314
0.10466666666666667,1.1125,213.40879159791822,186.8513296654928,2.2738142734709634
0.10466666666666667,1.1604166666666667,228.6133907617793,202.0559288293539,2.3076156745464784
0.10466666666666667,1.2083333333333333,257.137811950671,230.58035001824555,2.3647017060023234
0.10466666666666667,1.25625,296.17008145861683,269.6126195261914,2.432348045265294
0.10466666666666667,1.3041666666666667,343.47301188113505,316.9155499487096,2.5023117707325064
0.10466666666666667,1.3520833333333333,397.25911161822955,370.7016496858041,2.5701944885852384
0.10466666666666667,1.4,456.0941474339204,429.53668550149496,2.634010163065073
0.10466666666666667,1.4479166666666667,518.8225949148316,492.26513298240616,2.6930804179382952
0.10466666666666667,1.4958333333333333,584.5098273088836,557.9523653764581,2.7473747983414643
0.10466666666666667,1.54375,652.3971257046304,625.839663772205,2.797156468990557
0.10466666666666667,1.5916666666666666,721.8665312290467,695.3090692966213,2.842802051817583
0.10466666666666667,1.6395833333333334,792.4132719052119,765.8558099727865,2.884713712293145
0.10466666666666667,1.6875,863.6240366430425,837.066574710617,2.923278519681615
0.10466666666666667,1.7354166666666666,935.1597779161993,908.6023159837739,2.9588515574599032
0.10466666666666667,1.7833333333333334,1006.7420347210121,980.1845727885867,2.9917507111553636
0.10466666666666667,1.83125,1078.1420025806428,1051.5845406482174,3.0222569872274523
0.10466666666666667,1.8791666666666667,1149.1717559719277,1122.6142940395023,3.050617255434305
0.10466666666666667,1.9270833333333333,1219.6771644588773,1193.1197025264519,3.077047864097361
0.10466666666666667,1.975,1289.532147455608,1262.9746855231826,3.101738376123831
0.10466666666666667,2.0229166666666667,1358.63399177304,1332.0765298406145,3.1248550822971555
0.10466666666666667,2.0708333333333333,1426.8995168459894,1400.342054913564,3.1465441555782983
0.10466666666666667,2.11875,1494.2619192452,1467.7044573127746,3.166934412896213
0.10466666666666667,2.1666666666666665,1560.668164110485,1534.1107021780595,3.1861396994298254
0.10466666666666667,2.214583333333333,1626.0768190302476,1599.5193570978222,3.2042609309824526
0.10466666666666667,2.2625,1690.4562475548191,1663.8987856223937,3.221387836531952
0.10466666666666667,2.310416666666667,1753.7830964174002,1727.2256344849748,3.2376004426652374
0.10466666666666667,2.3583333333333334,1816.041023748907,1789.4835618164816,3.2529703381682706
0.10466666666666667,2.40625,1877.2196259500768,1850.6621640176513,3.2675617524934983
0.10466666666666667,2.4541666666666666,1937.3135290661335,1910.756067133708,3.281432477136636
0.10466666666666667,2.502083333333333,1996.3216169860252,1969.7641550535998,3.2946346545750673
0.10466666666666667,2.55,2054.2463739357026,2027.6889120032772,3.307215455530864
0.10466666666666667,2.597916666666667,2111.0933228424533,2084.535860910028,3.3192176619648475
0.10466666666666667,2.6458333333333335,2166.8705444390957,2140.3130825066705,3.3306801703604916
0.10466666666666667,2.69375,2221.588264625011,2195.030802692586,3.341638427465485
0.10466666666666667,2.7416666666666667,2275.2584997413587,2248.7010378089335,3.352124808664011
0.10466666666666667,2.7895833333333333,2327.8947511541187,2301.3372892216935,3.362168947494249
0.10466666666666667,2.8375,2379.5117419538597,2352.9542800214344,3.3717980234491196
0.10466666666666667,2.8854166666666665,2430.1251897389266,2403.5677278065014,3.381037014056277
0.10466666666666667,2.933333333333333,2479.751610400447,2453.194148468022,3.389908916285488
0.10466666666666667,2.98125,2528.4081486127693,2501.850686680344,3.3984349415438886
0.10466666666666667,3.029166666666667,2576.112431383549,2549.5549694511237,3.4066346878640847
0.10466666666666667,3.0770833333333334,2622.882441559178,2596.324979626753,3.4145262923434636
0.10466666666666667,3.125,2668.7364086332987,2642.1789467008734,3.422126566436274
0.10466666666666667,3.1729166666666666,2713.69271458549,2687.135252653065,3.4294511163174777
0.10466666666666667,3.220833333333333,2757.7698127962444,2731.212350863819,3.4365144502161042
0.10466666666666667,3.26875,2800.986158354309,2774.4286964218836,3.4433300743454884
0.10466666666666667,3.316666666666667,2843.3601483008024,2816.802686368377,3.4499105788295474
0.10466666666666667,3.3645833333333335,2884.9100705493943,2858.352608616969,3.4562677148312484
0.10466666666666667,3.4125,2925.6540603876692,2899.096598455244,3.4624124639256384
0.10466666666666667,3.4604166666666667,2965.610063607165,2939.05260167474,3.468355100620564
0.10466666666666667,3.5083333333333333,3004.795805431638,2978.238343499213,3.474105248809494
0.10466666666666667,3.55625,3043.2287645183583,3016.671302585933,3.47967193283937
0.10466666666666667,3.6041666666666665,3080.9261513980196,3054.3686894655943,3.485063623789465
0.10466666666666667,3.652083333333333,3117.904890797678,3091.347428865253,3.4902882814825684
0.10466666666666667,3.7,3154.181607359129,3127.6241454267038,3.4953533926854616
0.10466666666666667,3.747916666666667,3189.7726143248997,3163.2151523924745,3.500266005900233
0.10466666666666667,3.7958333333333334,3224.693904815397,3198.136442882972,3.505032763099897
0.10466666666666667,3.84375,3258.9611453662874,3232.403683433862,3.5096599287202177
0.10466666666666667,3.8916666666666666,3292.58967143451,3266.0322095020847,3.5141534161834462
0.10466666666666667,3.939583333333333,3325.5944846161465,3299.0370226837213,3.5185188121982063
0.10466666666666667,3.9875,3357.990251349701,3331.4327894172757,3.522761399052272
0.10466666666666667,4.035416666666666,3389.7913029051033,3363.233840972678,3.526886175090954
0.10466666666666667,4.083333333333333,3421.0116364823666,3394.4541745499414,3.5308978735527603
0.10466666666666667,4.13125,3451.66491726441,3425.107455331985,3.5348009799155093
0.10466666666666667,4.179166666666666,3481.764481287074,3455.2070193546488,3.5385997478898097
0.10466666666666667,4.227083333333334,3511.3233390052687,3484.7658770728435,3.542298214182492
0.10466666666666667,4.275,3540.354179448708,3513.7967175162826,3.545900212139935
0.10466666666666667,4.322916666666667,3568.869374873152,3542.311912940727,3.549409384370023
0.10466666666666667,4.370833333333334,3596.8809858242726,3570.3235238918473,3.5528291944315633
0.10466666666666667,4.41875,3624.4007665413164,3597.8433046088912,3.5561629376711985
0.10466666666666667,4.466666666666667,3651.4401706362632,3624.882708703838,3.5594137512800126
0.10466666666666667,4.514583333333333,3678.010356992141,3651.452895059716,3.5625846236350673
0.10466666666666667,4.5625,3704.1221958310243,3677.564733898599,3.5656784029849025
0.10466666666666667,4.610416666666667,3729.7862749082847,3703.2288129758595,3.568697805532465
0.10466666666666667,4.658333333333333,3755.0129057951467,3728.4554438627215,3.5716454229639787
0.10466666666666667,4.70625,3779.812130216449,3753.254668284024,3.574523729467825
0.10466666666666667,4.754166666666666,3804.1937264146986,3777.6362644822734,3.5773350882834936
0.10466666666666667,4.802083333333333,3828.1672155153474,3801.609753582922,3.580081757817094
0.10466666666666667,4.85,3851.741867871602,3825.184405939177,3.5827658973566896
0.10466666666666667,4.897916666666666,3874.926709370042,3848.3692474376167,3.5853895724178098
0.10466666666666667,4.945833333333334,3897.730527680882,3871.173065748457,3.587954759746861
0.10466666666666667,4.99375,3920.161878439242,3893.604416506817,3.5904633520078226
0.10466666666666667,5.041666666666667,3942.2290913456923,3915.671629413267,3.592917162175437
0.10466666666666667,5.089583333333334,3963.9402761762276,3937.3828142438024,3.595317927656186
0.10466666666666667,5.1375,3985.303328693533,3958.7458667611077,3.597667314156591
0.10466666666666667,5.185416666666667,4006.3259364526702,3979.768474520245,3.5999669193167603
0.10466666666666667,5.233333333333333,4027.015584495768,4000.458122563343,3.602218276125685
0.10466666666666667,5.28125,4047.3795609312756,4020.8220989988504,3.6044228561334513
0.10466666666666667,5.329166666666667,4067.4249623943815,4040.8675004619563,3.6065820724743345
0.10466666666666667,5.377083333333333,4087.1586993860515,4060.6012374536263,3.6086972827136647
0.10466666666666667,5.425,4106.587501488935,4080.03003955651,3.6107697915303443
0.10466666666666667,5.472916666666666,4125.71792245892,4099.160460526495,3.612800853245978
0.10466666666666667,5.520833333333333,4144.556345191929,4117.998883259504,3.614791674210775
0.10466666666666667,5.56875,4163.108986565793,4136.551524633368,3.6167434150555877
0.10466666666666667,5.616666666666666,4181.381902157663,4154.824440225238,3.6186571928187656
0.10466666666666667,5.664583333333334,4199.380990837695,4172.82352890527,3.620534082955878
0.10466666666666667,5.7125,4217.111999240189,4190.554537307764,3.6223751212397506
0.10466666666666667,5.760416666666667,4234.580526113397,4208.023064180972,3.624181305557735
0.10466666666666667,5.808333333333334,4251.792026549812,4225.234564617387,3.6259535976126336
0.10466666666666667,5.85625,4268.751816098565,4242.194354166139,3.6276929245332394
0.10466666666666667,5.904166666666667,4285.465074762054,4258.907612829629,3.6294001804000486
0.10466666666666667,5.952083333333333,4301.936850878808,4275.379388946383,3.631076227691294
0.10466666666666667,6.0,4318.172064894915,4291.61460296249,3.632721898654112
0.10533333333333333,0.25,23288.180025896956,23261.62256396453,4.366658674315643
0.10533333333333333,0.29791666666666666,17455.065267382568,17428.507805450143,4.241285123174528
0.10533333333333333,0.3458333333333333,13094.921968587203,13068.364506654778,4.1162544706744235
0.10533333333333333,0.39375,9835.13492274141,9808.577460808985,3.9916503009180544
0.10533333333333333,0.44166666666666665,7389.353391393342,7362.795929460916,3.867101744533624
0.10533333333333333,0.4895833333333333,5546.835339474947,5520.277877542522,3.742039605072845
0.10533333333333333,0.5375,4154.636965485211,4128.079503552785,3.61585324509845
0.10533333333333333,0.5854166666666667,3101.4764855144813,3074.919023582056,3.4879748980753025
0.10533333333333333,0.6333333333333333,2305.5807939373003,2279.023332004875,3.3579392912588406
0.10533333333333333,0.68125,1706.1652092533789,1679.6077473209534,3.225466361236835
0.10533333333333333,0.7291666666666666,1257.5804398136365,1231.022977881211,3.090618807726099
0.10533333333333333,0.7770833333333333,925.2651355979059,898.7076736654805,2.9541014246209722
0.10533333333333333,0.825,682.8929353669458,656.3354734345204,2.817787069829683
0.10533333333333333,0.8729166666666667,510.3169343336103,483.75947240118484,2.685526304127993
0.10533333333333333,0.9208333333333333,392.0603306281324,365.502868695707,2.564077378305496
0.10533333333333333,0.96875,316.1926369912196,289.6351750587942,2.463348175032422
0.10533333333333333,1.0166666666666666,273.4853970762658,246.9279351438404,2.3943254634169047
0.10533333333333333,1.0645833333333334,256.77447422293193,230.2170122905065,2.364019785077549
0.10533333333333333,1.1125,260.4768734770367,233.91941154461125,2.3709189042973953
0.10533333333333333,1.1604166666666667,280.2239389230759,253.66647699065044,2.4059717803928944
0.10533333333333333,1.2083333333333333,312.5824696699497,286.0250077375243,2.457919737323765
0.10533333333333333,1.25625,354.8423442871952,328.28488235476976,2.5175717924774297
0.10533333333333333,1.3041666666666667,404.85448612510515,378.2970241926797,2.5789794354215667
0.10533333333333333,1.3520833333333333,460.906950590902,434.34948865847656,2.6388380386934673
0.10533333333333333,1.4,521.6299032034385,495.0724412710131,2.6955451009802047
0.10533333333333333,1.4479166666666667,585.9225189238759,559.3650569914505,2.748471045905422
0.10533333333333333,1.4958333333333333,652.8965428953368,626.3390809629113,2.7975023433604838
0.10533333333333333,1.54375,721.8325426175102,695.2750806850847,2.8427808522851294
0.10533333333333333,1.5916666666666666,792.1458531683169,765.5883912358914,2.8845622382677103
0.10533333333333333,1.6395833333333334,863.3599481068759,836.8024861744505,2.923141644793693
0.10533333333333333,1.6875,935.085518479912,908.5280565474866,2.9588161004482303
0.10533333333333333,1.7354166666666666,1007.0039559429997,980.4464940105743,2.9918666279407464
0.10533333333333333,1.7833333333333334,1078.8542474116655,1052.29678547924,3.0225507587784266
0.10533333333333333,1.83125,1150.4225234567473,1123.8650615243218,3.051100427736053
0.10533333333333333,1.8791666666666667,1221.5336800334137,1194.9762181009883,3.077722543824467
0.10533333333333333,1.9270833333333333,1292.0446274351964,1265.487165502771,3.102600793037291
0.10533333333333333,1.975,1361.838822319518,1335.2813603870925,3.1258979105335776
0.10533333333333333,2.0229166666666667,1430.8218162741373,1404.2643543417119,3.147758030171741
0.10533333333333333,2.0708333333333333,1498.9176136764568,1472.3601517440313,3.168308919820681
0.10533333333333333,2.11875,1566.065677022568,1539.5082150901426,3.187664018627516
0.10533333333333333,2.1666666666666665,1632.218452830587,1605.6609908981616,3.2059242493121562
0.10533333333333333,2.214583333333333,1697.3393181756956,1670.78185624327,3.223179607546441
0.10533333333333333,2.2625,1761.400868790422,1734.8434068579966,3.239510544224738
0.10533333333333333,2.310416666666667,1824.3834858952634,1797.826023962838,3.2549891619633398
0.10533333333333333,2.3583333333333334,1886.2741315941018,1859.7166696616764,3.269680248375097
0.10533333333333333,2.40625,1947.0653325977048,1920.5078706652794,3.283642167712415
0.10533333333333333,2.4541666666666666,2006.7543198510996,1980.1968579186741,3.2969276305411555
0.10533333333333333,2.502083333333333,2065.3422978135277,2038.7848358811023,3.309584358838737
0.10533333333333333,2.55,2122.8338220377095,2096.2763601052843,3.3216556616340185
0.10533333333333333,2.597916666666667,2179.236267597878,2152.6788056654527,3.333180934185542
0.10533333333333333,2.6458333333333335,2234.5593740394825,2208.0019121070573,3.3441960917959186
0.10533333333333333,2.69375,2288.8148550338265,2262.2573931014012,3.354733947700612
0.10533333333333333,2.7416666666666667,2342.0160629475736,2315.4586010151484,3.364824543040647
